locus_tag	ftype	length_bp	gene	EC_number	COG	product
BPEKLNGJ_01385	CDS	504	ssbA_3		COG0629	Single-stranded DNA-binding protein A
BPEKLNGJ_01386	CDS	243	rpsR			30S ribosomal protein S18
BPEKLNGJ_01387	CDS	975				hypothetical protein
BPEKLNGJ_01388	CDS	324				hypothetical protein
BPEKLNGJ_01389	CDS	612	selX			Enterotoxin-like toxin X
BPEKLNGJ_01390	CDS	369				hypothetical protein
BPEKLNGJ_01391	CDS	606				hypothetical protein
BPEKLNGJ_01392	CDS	264				hypothetical protein
BPEKLNGJ_01393	CDS	252				hypothetical protein
BPEKLNGJ_01394	CDS	582	gpmA_2	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BPEKLNGJ_01395	CDS	387				hypothetical protein
BPEKLNGJ_01396	CDS	627				hypothetical protein
BPEKLNGJ_01397	CDS	1611				hypothetical protein
BPEKLNGJ_01398	CDS	1524	ahpF	1.8.1.-		Alkyl hydroperoxide reductase subunit F
BPEKLNGJ_01399	CDS	570	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
BPEKLNGJ_01400	CDS	756	nfrA	1.6.-.-	COG0778	NADPH-dependent oxidoreductase
BPEKLNGJ_01401	CDS	1389	tcyP		COG1823	L-cystine uptake protein TcyP
BPEKLNGJ_01402	CDS	957				putative protein
BPEKLNGJ_01403	CDS	663				hypothetical protein
BPEKLNGJ_01404	CDS	408				hypothetical protein
BPEKLNGJ_01405	CDS	579	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
BPEKLNGJ_01406	CDS	1269	pucK		COG2233	Uric acid permease PucK
BPEKLNGJ_01407	CDS	1467	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BPEKLNGJ_01408	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BPEKLNGJ_01409	CDS	708				hypothetical protein
BPEKLNGJ_01410	CDS	393				hypothetical protein
BPEKLNGJ_01411	CDS	222				hypothetical protein
BPEKLNGJ_01412	CDS	423				hypothetical protein
BPEKLNGJ_01413	CDS	810				hypothetical protein
BPEKLNGJ_01414	CDS	753				hypothetical protein
BPEKLNGJ_01415	CDS	846	aadK	2.7.7.-		Aminoglycoside 6-adenylyltransferase
BPEKLNGJ_01416	CDS	558				hypothetical protein
BPEKLNGJ_01417	CDS	213				hypothetical protein
BPEKLNGJ_01418	CDS	153				hypothetical protein
BPEKLNGJ_01419	CDS	360				hypothetical protein
BPEKLNGJ_01420	CDS	846	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
BPEKLNGJ_01421	CDS	774	ssl1	3.4.21.-		Staphylococcal superantigen-like 1
BPEKLNGJ_01422	CDS	696	ssl4_1			Staphylococcal superantigen-like 4
BPEKLNGJ_01423	CDS	1071	ssl3			Staphylococcal superantigen-like 3
BPEKLNGJ_01424	CDS	795	ssl4_2			Staphylococcal superantigen-like 4
BPEKLNGJ_01425	CDS	705	ssl5_1			Staphylococcal superantigen-like 5
BPEKLNGJ_01426	CDS	696	ssl4_3			Staphylococcal superantigen-like 4
BPEKLNGJ_01427	CDS	696	ssl7_1			Staphylococcal superantigen-like 7
BPEKLNGJ_01428	CDS	699	ssl7_2			Staphylococcal superantigen-like 7
BPEKLNGJ_01429	CDS	699	ssl7_3			Staphylococcal superantigen-like 7
BPEKLNGJ_01430	CDS	684				Staphylococcal superantigen-like 10
BPEKLNGJ_01431	CDS	1557	hsdM_2	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
BPEKLNGJ_01432	CDS	1227				hypothetical protein
BPEKLNGJ_01433	CDS	696	ssl5_2			Staphylococcal superantigen-like 5
BPEKLNGJ_01434	CDS	1503				hypothetical protein
BPEKLNGJ_01435	CDS	309				hypothetical protein
BPEKLNGJ_01436	CDS	813	lpl2_1			putative lipoprotein
BPEKLNGJ_01437	CDS	771	lpl2_2			putative lipoprotein
BPEKLNGJ_01438	CDS	792	lpl2_3			putative lipoprotein
BPEKLNGJ_01439	CDS	798				putative protein
BPEKLNGJ_01440	CDS	816	lpl2_4			putative lipoprotein
BPEKLNGJ_01441	CDS	783				putative lipoprotein
BPEKLNGJ_01442	CDS	816	lpl2_5			putative lipoprotein
BPEKLNGJ_01443	CDS	1326				hypothetical protein
BPEKLNGJ_01444	CDS	324				hypothetical protein
BPEKLNGJ_01445	CDS	315				hypothetical protein
BPEKLNGJ_01446	CDS	195				hypothetical protein
BPEKLNGJ_01447	CDS	1203	yciC_1		COG0523	Putative metal chaperone YciC
BPEKLNGJ_01448	CDS	1485	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BPEKLNGJ_01449	CDS	2706				hypothetical protein
BPEKLNGJ_01450	CDS	363				hypothetical protein
BPEKLNGJ_01451	CDS	675				hypothetical protein
BPEKLNGJ_01452	CDS	735	est_1	3.1.1.1	COG1647	Carboxylesterase
BPEKLNGJ_01453	CDS	1338				hypothetical protein
BPEKLNGJ_01454	CDS	906	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
BPEKLNGJ_01455	CDS	1143	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
BPEKLNGJ_01456	CDS	1026	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
BPEKLNGJ_01457	CDS	660	metP_1		COG2011	Methionine import system permease protein MetP
BPEKLNGJ_01458	CDS	843	metQ_1		COG1464	putative D-methionine-binding lipoprotein MetQ
BPEKLNGJ_01459	CDS	1005	sle1	3.5.1.28		N-acetylmuramoyl-L-alanine amidase sle1
BPEKLNGJ_01460	CDS	270				hypothetical protein
BPEKLNGJ_01461	CDS	396				hypothetical protein
BPEKLNGJ_01462	CDS	486				hypothetical protein
BPEKLNGJ_01463	CDS	783				hypothetical protein
BPEKLNGJ_01464	CDS	1113				hypothetical protein
BPEKLNGJ_01465	CDS	885	hdfR_2			HTH-type transcriptional regulator HdfR
BPEKLNGJ_01466	CDS	4500	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
BPEKLNGJ_01467	CDS	1464	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
BPEKLNGJ_01468	tRNA	93				tRNA-Ser(tga)
BPEKLNGJ_01469	CDS	1428	treP_2		COG1263	PTS system trehalose-specific EIIBC component
BPEKLNGJ_01470	CDS	1641	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
BPEKLNGJ_01471	CDS	729	treR_2		COG2188	HTH-type transcriptional regulator TreR
BPEKLNGJ_01472	CDS	525				hypothetical protein
BPEKLNGJ_01473	CDS	1698	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
BPEKLNGJ_01474	CDS	318				Nucleoid-associated protein
BPEKLNGJ_01475	CDS	597	recR		COG0353	Recombination protein RecR
BPEKLNGJ_01476	rRNA	1549				16S ribosomal RNA
BPEKLNGJ_01477	rRNA	2918				23S ribosomal RNA
BPEKLNGJ_01478	rRNA	78				5S ribosomal RNA (partial)
BPEKLNGJ_01479	CDS	1338	speA	4.1.1.19	COG1982	Arginine decarboxylase
BPEKLNGJ_01480	CDS	618	tmk	2.7.4.9		Thymidylate kinase
BPEKLNGJ_01481	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
BPEKLNGJ_01482	CDS	927				hypothetical protein
BPEKLNGJ_01483	CDS	804				hypothetical protein
BPEKLNGJ_01484	CDS	348	yabA		COG4467	Initiation-control protein YabA
BPEKLNGJ_01485	CDS	726	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
BPEKLNGJ_01486	CDS	249				hypothetical protein
BPEKLNGJ_01487	CDS	840	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BPEKLNGJ_01488	CDS	1974	metG	6.1.1.10		Methionine--tRNA ligase
BPEKLNGJ_01489	CDS	774	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
BPEKLNGJ_01490	CDS	537	rnmV_1	3.1.26.8	COG1658	Ribonuclease M5
BPEKLNGJ_01491	CDS	912	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
BPEKLNGJ_01492	CDS	264	veg		COG4466	Protein Veg
BPEKLNGJ_01493	CDS	849	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BPEKLNGJ_01494	CDS	825	purR		COG0503	Pur operon repressor
BPEKLNGJ_01495	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
BPEKLNGJ_01496	CDS	303	spoVG			Putative septation protein SpoVG
BPEKLNGJ_01497	CDS	1353	glmU			Bifunctional protein GlmU
BPEKLNGJ_01498	CDS	966	prs	2.7.6.1		Ribose-phosphate pyrophosphokinase
BPEKLNGJ_01499	CDS	654	rplY			50S ribosomal protein L25
BPEKLNGJ_01500	CDS	573	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
BPEKLNGJ_01501	CDS	3519	mfd	3.6.4.-		Transcription-repair-coupling factor
BPEKLNGJ_01502	CDS	1527				hypothetical protein
BPEKLNGJ_01503	CDS	1194				hypothetical protein
BPEKLNGJ_01504	CDS	264				hypothetical protein
BPEKLNGJ_01505	CDS	393	divIC		COG2919	Cell division protein DivIC
BPEKLNGJ_01506	CDS	402	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BPEKLNGJ_01507	CDS	1296	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
BPEKLNGJ_01508	CDS	540	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
BPEKLNGJ_01509	CDS	2094	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BPEKLNGJ_01510	CDS	882	hslO			33 kDa chaperonin
BPEKLNGJ_01511	CDS	933	cysK	2.5.1.47		Cysteine synthase
BPEKLNGJ_01512	CDS	804	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BPEKLNGJ_01513	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
BPEKLNGJ_01514	CDS	477	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
BPEKLNGJ_01515	CDS	1488	lysS	6.1.1.6		Lysine--tRNA ligase
BPEKLNGJ_01516	rRNA	78				5S ribosomal RNA (partial)
BPEKLNGJ_01517	tRNA	76				tRNA-Val(tac)
BPEKLNGJ_01518	tRNA	76				tRNA-Thr(tgt)
BPEKLNGJ_01519	tRNA	75				tRNA-Lys(ttt)
BPEKLNGJ_01520	tRNA	75				tRNA-Gly(gcc)
BPEKLNGJ_01521	tRNA	88				tRNA-Leu(taa)
BPEKLNGJ_01522	tRNA	77				tRNA-Arg(acg)
BPEKLNGJ_01523	tRNA	74				tRNA-Pro(tgg)
BPEKLNGJ_01524	tRNA	76				tRNA-Ala(tgc)
BPEKLNGJ_01525	rRNA	1549				16S ribosomal RNA
BPEKLNGJ_01526	tRNA	77				tRNA-Ile(gat)
BPEKLNGJ_01527	rRNA	2918				23S ribosomal RNA
BPEKLNGJ_01528	rRNA	78				5S ribosomal RNA (partial)
BPEKLNGJ_01529	rRNA	1549				16S ribosomal RNA
BPEKLNGJ_01530	rRNA	2918				23S ribosomal RNA
BPEKLNGJ_01531	rRNA	78				5S ribosomal RNA (partial)
BPEKLNGJ_01532	CDS	1383	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
BPEKLNGJ_01533	CDS	888	pdxS	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxS
BPEKLNGJ_01534	CDS	561	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
BPEKLNGJ_01535	CDS	1215	nupC_2		COG1972	Nucleoside permease NupC
BPEKLNGJ_01536	CDS	471	ctsR			Transcriptional regulator CtsR
BPEKLNGJ_01537	CDS	567	mcsA		COG3880	Protein-arginine kinase activator protein
BPEKLNGJ_01538	CDS	1011	mcsB	2.7.14.1	COG3869	Protein-arginine kinase
BPEKLNGJ_01539	CDS	2457	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
BPEKLNGJ_01540	CDS	1365	radA	3.6.4.-	COG1066	DNA repair protein RadA
BPEKLNGJ_01541	CDS	1074	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
BPEKLNGJ_01542	CDS	1455	gltX	6.1.1.17		Glutamate--tRNA ligase
BPEKLNGJ_01543	CDS	681	cysE	2.3.1.30		Serine acetyltransferase
BPEKLNGJ_01544	CDS	1401	cysS	6.1.1.16		Cysteine--tRNA ligase
BPEKLNGJ_01545	CDS	405	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
BPEKLNGJ_01546	CDS	747		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BPEKLNGJ_01547	CDS	525	yacP		COG3688	putative protein YacP
BPEKLNGJ_01548	CDS	570				hypothetical protein
BPEKLNGJ_01549	CDS	183	secE			Protein translocase subunit SecE
BPEKLNGJ_01550	CDS	549	nusG			Transcription termination/antitermination protein NusG
BPEKLNGJ_01551	CDS	423	rplK			50S ribosomal protein L11
BPEKLNGJ_01552	CDS	693	rplA			50S ribosomal protein L1
BPEKLNGJ_01553	CDS	501	rplJ			50S ribosomal protein L10
BPEKLNGJ_01554	CDS	369	rplL			50S ribosomal protein L7/L12
BPEKLNGJ_01555	CDS	609	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
BPEKLNGJ_01556	CDS	3552	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
BPEKLNGJ_01557	CDS	3624	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
BPEKLNGJ_01558	CDS	255	rplGB		COG1358	Ribosome-associated protein L7Ae-like protein
BPEKLNGJ_01559	CDS	414	rpsL			30S ribosomal protein S12
BPEKLNGJ_01560	CDS	471	rpsG			30S ribosomal protein S7
BPEKLNGJ_01561	CDS	2082	fusA		COG0480	Elongation factor G
BPEKLNGJ_01562	CDS	1185	tuf			Elongation factor Tu
BPEKLNGJ_01563	CDS	1176	scmP_3	3.5.1.-	COG1473	N-acetylcysteine deacetylase
BPEKLNGJ_01564	CDS	1188		2.3.1.-		Putative pyridoxal phosphate-dependent acyltransferase
BPEKLNGJ_01565	CDS	879	hchA	3.1.2.-		Protein/nucleic acid deglycase HchA
BPEKLNGJ_01566	CDS	1638	araB	2.7.1.16	COG1069	Ribulokinase
BPEKLNGJ_01567	CDS	966				putative epimerase/dehydratase
BPEKLNGJ_01568	CDS	1077	ilvE	2.6.1.42		putative branched-chain-amino-acid aminotransferase
BPEKLNGJ_01569	CDS	684	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
BPEKLNGJ_01570	CDS	663	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
BPEKLNGJ_01571	CDS	618	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
BPEKLNGJ_01572	CDS	471	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
BPEKLNGJ_01573	CDS	870	ywpJ_2	3.1.3.-	COG0561	Phosphatase YwpJ
BPEKLNGJ_01574	CDS	567	azo1	1.7.1.17	COG0431	FMN-dependent NADPH-azoreductase
BPEKLNGJ_01575	CDS	2916	sdrC			Serine-aspartate repeat-containing protein C
BPEKLNGJ_01576	CDS	4146	sdrD			Serine-aspartate repeat-containing protein D
BPEKLNGJ_01577	CDS	3456	sdrE			Serine-aspartate repeat-containing protein E
BPEKLNGJ_01578	CDS	1473	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
BPEKLNGJ_01579	CDS	1491	gtfA_3	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
BPEKLNGJ_01580	CDS	879	folE2	3.5.4.16		GTP cyclohydrolase FolE2
BPEKLNGJ_01581	CDS	666	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
BPEKLNGJ_01582	CDS	363	yojF			putative protein YojF
BPEKLNGJ_01583	CDS	759	nagB_2	3.5.99.6		Glucosamine-6-phosphate deaminase
BPEKLNGJ_01584	CDS	633		4.1.2.43		3-hexulose-6-phosphate synthase
BPEKLNGJ_01585	CDS	549	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
BPEKLNGJ_01586	CDS	648	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
BPEKLNGJ_01587	CDS	1401	proP			Proline/betaine transporter
BPEKLNGJ_01588	CDS	1377	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
BPEKLNGJ_01589	CDS	1140	yhfS	2.3.1.-	COG0183	Putative acetyl-CoA C-acetyltransferase YhfS
BPEKLNGJ_01590	CDS	366				hypothetical protein
BPEKLNGJ_01591	CDS	237				hypothetical protein
BPEKLNGJ_01592	CDS	168				hypothetical protein
BPEKLNGJ_01593	CDS	831	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
BPEKLNGJ_01594	CDS	657	ung	3.2.2.27		Uracil-DNA glycosylase
BPEKLNGJ_01595	CDS	381				hypothetical protein
BPEKLNGJ_01596	CDS	369				hypothetical protein
BPEKLNGJ_01597	CDS	1485				hypothetical protein
BPEKLNGJ_01598	CDS	453				hypothetical protein
BPEKLNGJ_01599	CDS	765				hypothetical protein
BPEKLNGJ_01600	CDS	753		1.11.1.-		Putative heme-dependent peroxidase
BPEKLNGJ_01601	CDS	987	pta	2.3.1.8		Phosphate acetyltransferase
BPEKLNGJ_01602	CDS	837	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
BPEKLNGJ_01603	CDS	921	galK	2.7.1.6		Galactokinase
BPEKLNGJ_01604	CDS	984				hypothetical protein
BPEKLNGJ_01605	CDS	1077		2.7.4.2		Phosphomevalonate kinase
BPEKLNGJ_01606	CDS	342				hypothetical protein
BPEKLNGJ_01607	CDS	1323	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
BPEKLNGJ_01608	CDS	441				hypothetical protein
BPEKLNGJ_01609	CDS	1398				hypothetical protein
BPEKLNGJ_01610	CDS	633				hypothetical protein
BPEKLNGJ_01611	CDS	618				hypothetical protein
BPEKLNGJ_01612	CDS	558				hypothetical protein
BPEKLNGJ_01613	CDS	621				hypothetical protein
BPEKLNGJ_01614	CDS	633				hypothetical protein
BPEKLNGJ_01615	CDS	630				hypothetical protein
BPEKLNGJ_01616	CDS	630				hypothetical protein
BPEKLNGJ_01617	CDS	642				hypothetical protein
BPEKLNGJ_01618	CDS	522				hypothetical protein
BPEKLNGJ_01619	CDS	246				hypothetical protein
BPEKLNGJ_01620	CDS	627				hypothetical protein
BPEKLNGJ_01621	CDS	939	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
BPEKLNGJ_01622	CDS	537	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
BPEKLNGJ_01623	CDS	477				hypothetical protein
BPEKLNGJ_01624	CDS	1296				hypothetical protein
BPEKLNGJ_01625	CDS	507				hypothetical protein
BPEKLNGJ_01626	CDS	1011	adh	1.1.1.1		Alcohol dehydrogenase
BPEKLNGJ_01627	CDS	417	ywiB		COG4506	putative beta-barrel protein YwiB
BPEKLNGJ_01628	CDS	1662	argS	6.1.1.19		Arginine--tRNA ligase
BPEKLNGJ_01629	CDS	636	nth_1	4.2.99.18		Endonuclease III
BPEKLNGJ_01630	CDS	888	btuF		COG0614	Vitamin B12-binding protein
BPEKLNGJ_01631	CDS	987			COG0609	putative ABC transporter permease protein
BPEKLNGJ_01632	CDS	720	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
BPEKLNGJ_01633	CDS	801			COG0596	putative protein
BPEKLNGJ_01634	CDS	507				hypothetical protein
BPEKLNGJ_01635	CDS	717				hypothetical protein
BPEKLNGJ_01636	CDS	789	pip	3.4.11.5		Proline iminopeptidase
BPEKLNGJ_01637	CDS	375	sarA			Transcriptional regulator SarA
BPEKLNGJ_01638	CDS	930				hypothetical protein
BPEKLNGJ_01639	CDS	225				hypothetical protein
BPEKLNGJ_01640	CDS	204				hypothetical protein
BPEKLNGJ_01641	CDS	561	xerD_1			Tyrosine recombinase XerD
BPEKLNGJ_01642	CDS	2403	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
BPEKLNGJ_01643	CDS	426	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
BPEKLNGJ_01644	CDS	345	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
BPEKLNGJ_01645	CDS	1497	mnhD1_1		COG0651	Na(+)/H(+) antiporter subunit D1
BPEKLNGJ_01646	CDS	483	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
BPEKLNGJ_01647	CDS	303	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
BPEKLNGJ_01648	CDS	438				hypothetical protein
BPEKLNGJ_01649	CDS	2043	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
BPEKLNGJ_01650	CDS	930	mntA		COG0803	Manganese-binding lipoprotein MntA
BPEKLNGJ_01651	CDS	837	mntB_1			Manganese transport system membrane protein MntB
BPEKLNGJ_01652	CDS	744	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
BPEKLNGJ_01653	CDS	645	mntR			HTH-type transcriptional regulator MntR
BPEKLNGJ_01654	CDS	753				hypothetical protein
BPEKLNGJ_01655	CDS	765	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
BPEKLNGJ_01656	CDS	795	tagH_2	7.5.2.4		Teichoic acids export ATP-binding protein TagH
BPEKLNGJ_01657	CDS	813	tagG		COG1682	Teichoic acid translocation permease protein TagG
BPEKLNGJ_01658	CDS	1104	tarB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
BPEKLNGJ_01659	CDS	1062	tagX	2.4.-.-		Putative glycosyltransferase TagX
BPEKLNGJ_01660	CDS	399	tarD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
BPEKLNGJ_01661	CDS	1296				hypothetical protein
BPEKLNGJ_01662	CDS	1728	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
BPEKLNGJ_01663	CDS	1230	nupG		COG1972	Purine nucleoside transport protein NupG
BPEKLNGJ_01664	CDS	834				hypothetical protein
BPEKLNGJ_01665	CDS	798	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
BPEKLNGJ_01666	CDS	1005	feuB		COG0609	Iron-uptake system permease protein FeuB
BPEKLNGJ_01667	CDS	1017	feuC		COG0609	Iron-uptake system permease protein FeuC
BPEKLNGJ_01668	CDS	969	dhaK	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
BPEKLNGJ_01669	CDS	585	dhaL	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
BPEKLNGJ_01670	CDS	363	dhaM	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
BPEKLNGJ_01671	CDS	498				hypothetical protein
BPEKLNGJ_01672	CDS	1068				hypothetical protein
BPEKLNGJ_01673	CDS	1044	aes	3.1.1.-		Acetyl esterase
BPEKLNGJ_01674	CDS	429				hypothetical protein
BPEKLNGJ_01675	CDS	507				hypothetical protein
BPEKLNGJ_01676	CDS	924				hypothetical protein
BPEKLNGJ_01677	CDS	675	graR_2		COG0745	Response regulator protein GraR
BPEKLNGJ_01678	CDS	1041	graS_2	2.7.13.3	COG0642	Sensor histidine kinase GraS
BPEKLNGJ_01679	CDS	762	bceA_2		COG1136	Bacitracin export ATP-binding protein BceA
BPEKLNGJ_01680	CDS	1890	bceB_3		COG0577	Bacitracin export permease protein BceB
BPEKLNGJ_01681	CDS	618				hypothetical protein
BPEKLNGJ_01682	CDS	1008				hypothetical protein
BPEKLNGJ_01683	CDS	798		3.5.1.28	COG1388	putative autolysin SsaALP
BPEKLNGJ_01684	CDS	645				hypothetical protein
BPEKLNGJ_01685	CDS	2151	rhaR_2			HTH-type transcriptional activator RhaR
BPEKLNGJ_01686	CDS	426	sarX		COG1846	HTH-type transcriptional regulator SarX
BPEKLNGJ_01687	CDS	717				putative transcriptional regulatory protein
BPEKLNGJ_01688	CDS	474				hypothetical protein
BPEKLNGJ_01689	CDS	645				hypothetical protein
BPEKLNGJ_01690	CDS	867	oxyR			Hydrogen peroxide-inducible genes activator
BPEKLNGJ_01691	CDS	1221	setC			Sugar efflux transporter C
BPEKLNGJ_01692	CDS	489				hypothetical protein
BPEKLNGJ_01693	CDS	690				hypothetical protein
BPEKLNGJ_01694	CDS	444				hypothetical protein
BPEKLNGJ_01695	CDS	390				hypothetical protein
BPEKLNGJ_01696	CDS	300				hypothetical protein
BPEKLNGJ_01697	CDS	543		2.3.1.-	COG1670	Acetyltransferase
BPEKLNGJ_01698	CDS	567		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
BPEKLNGJ_01699	CDS	459				hypothetical protein
BPEKLNGJ_01700	CDS	684				hypothetical protein
BPEKLNGJ_01701	CDS	876	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
BPEKLNGJ_01702	CDS	1632	cydD		COG4988	ATP-binding/permease protein CydD
BPEKLNGJ_01703	CDS	1674		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
BPEKLNGJ_01704	CDS	444	mgrA			HTH-type transcriptional regulator MgrA
BPEKLNGJ_01705	CDS	927	yciC_2		COG0523	Putative metal chaperone YciC
BPEKLNGJ_01706	CDS	909	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
BPEKLNGJ_01707	CDS	288				hypothetical protein
BPEKLNGJ_01708	CDS	1554				hypothetical protein
BPEKLNGJ_01709	CDS	1374	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
BPEKLNGJ_01710	CDS	285				hypothetical protein
BPEKLNGJ_01711	CDS	618				hypothetical protein
BPEKLNGJ_01712	CDS	423				hypothetical protein
BPEKLNGJ_01713	CDS	1167	tetA			Tetracycline resistance protein, class B
BPEKLNGJ_01714	CDS	453				hypothetical protein
BPEKLNGJ_01715	CDS	483	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
BPEKLNGJ_01716	CDS	762	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
BPEKLNGJ_01717	CDS	921	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
BPEKLNGJ_01718	CDS	1959	fruA		COG1299	PTS system fructose-specific EIIABC component
BPEKLNGJ_01719	CDS	1182	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
BPEKLNGJ_01720	CDS	1350				hypothetical protein
BPEKLNGJ_01721	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
BPEKLNGJ_01722	CDS	984	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
BPEKLNGJ_01723	CDS	1056	saeS	2.7.13.3		Histidine protein kinase SaeS
BPEKLNGJ_01724	CDS	687	saeR			Response regulator SaeR
BPEKLNGJ_01725	CDS	474				hypothetical protein
BPEKLNGJ_01726	CDS	441				hypothetical protein
BPEKLNGJ_01727	CDS	585				hypothetical protein
BPEKLNGJ_01728	CDS	714	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
BPEKLNGJ_01729	CDS	420	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
